ArticleTitle,Question,Answer,DifficultyFromQuestioner,DifficultyFromAnswerer,ArticleFile,top_n_chunk_id,answer llm,Annotated Chunk,chunk_annotation,answer_annotation
beetle,Who or what vary greatly in form within the coleoptera?,Specific organs and appendages ,,easy,S08_set1_a8,"['219', '215', '258', '222', '253']",not specified,"The general anatomy of beetles is quite uniform, although specific organs and appendages may vary greatly in appearance and function between the many families in the order. ",True,0
beetle,Are many beetles territorial?,Yes,,easy,S08_set1_a8,"['214', '245', '217', '262', '276']",not specified,Many beetles are territorial and will fiercely defend their small patch of territory from intruding males.,False,0
beetle,Are beetles endopterygotes with complete metamorphosis?,Yes,,easy,S08_set1_a8,"['244', '237', '243', '220', '222']",Yes,Beetles are endopterygotes with complete metamorphosis.,True,1
beetle,Oxygen is what?,obtained via tracheal system,,too hard,S08_set1_a8,"['22', '204', '224', '239', '44']",Not specified,Oxygen is obtained via a tracheal system. ,False,0
beetle,Is there a thriving industry in the collection of beetle specimens for amateur and professional collectors ?,Yes,,easy,S08_set1_a8,"['276', '274', '278', '215', '262']",Yes,There is a thriving industry in the collection of beetle specimens for amateur and professional collectors. ,True,1
beetle,Have coleopterists formed organisations to facilitate the study of beetles ?,Yes,,easy,S08_set1_a8,"['274', '276', '278', '219', '215']",Yes,Coleopterists have formed organisations to facilitate the study of beetles,True,1
beetle,"Is the study of beetles called coleopterology , and its practitioners are coleopterists ?",Yes,,medium,S08_set1_a8,"['274', '219', '276', '215', '278']",Yes,"The study of beetles is called coleopterology, and its practitioners are coleopterists. ",True,1
beetle,May a single female lay from several dozen to several thousand eggs during her lifetime ?,Yes,,easy,S08_set1_a8,"['237', '239', '216', '221', '24']",Yes,A single female may lay from several dozen to several thousand eggs during her lifetime.,True,1
beetle,Can beetles be found in almost all habitats?,Yes,,easy,S08_set1_a8,"['217', '253', '214', '215', '262']",Yes,"Beetles can be found in almost all habitats, but are not known to occur in the sea or in the polar regions.",True,1
beetle,What happened on plants and fungi?,Beetles feed on them,,hard,S08_set1_a8,"['92', '220', '100', '261', '221']",not specified,"Beetles can be found in almost all habitats, but are not known to occur in the sea or in the polar regions. They interact with their ecosystems in several ways. They often feed on plants and fungi, break down animal and plant debris, and eat other invertebrates. ",False,0
